"method","seed","variable","group","direction","weight"
"SGL-WQS (survey, lambda.min path)",1357,"URXATC","Nitrile/amide/cyanide-related","Positive",0.298443906454139
"SGL-WQS (survey, lambda.min path)",1357,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",1357,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",1357,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",1357,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URXMB3","Dienes/alkenes/epoxides","Negative",0.469870134586103
"SGL-WQS (survey, lambda.min path)",1357,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.0120122914043443
"SGL-WQS (survey, lambda.min path)",1357,"URXHP2","Dienes/alkenes/epoxides","Negative",0.518117574009552
"SGL-WQS (survey, lambda.min path)",1357,"URXAAM","Nitrile/amide/cyanide-related","Negative",0.988552631278217
"SGL-WQS (survey, lambda.min path)",1357,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URXCYM","Nitrile/amide/cyanide-related","Negative",0.0114473687217833
"SGL-WQS (survey, lambda.min path)",1357,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1357,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",1357,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",1500,"URXMAD",NA,"Positive",0.242894813417562
"gWQS",1500,"URXPMM",NA,"Positive",0.175784211870204
"gWQS",1500,"URXCEM",NA,"Positive",0.135597239071525
"gWQS",1500,"URXDHB",NA,"Positive",0.0852890628157446
"gWQS",1500,"URXBMA",NA,"Positive",0.0771961227238537
"gWQS",1500,"URXATC",NA,"Positive",0.0754458649012831
"gWQS",1500,"URXAMC",NA,"Positive",0.0598478521019583
"gWQS",1500,"URXCYM",NA,"Positive",0.0537275687844012
"gWQS",1500,"URX34M",NA,"Positive",0.0293481641521154
"gWQS",1500,"URX2MH",NA,"Positive",0.0255205604851005
"gWQS",1500,"URXHPM",NA,"Positive",0.0147919891663917
"gWQS",1500,"URXIPM3",NA,"Positive",0.00698698651292563
"gWQS",1500,"URXPHG",NA,"Positive",0.00462248114150766
"gWQS",1500,"URXHP2",NA,"Positive",0.00457021138839893
"gWQS",1500,"URXAAM",NA,"Positive",0.00435191427334857
"gWQS",1500,"URXMB3",NA,"Positive",0.00402495719367997
"gWQS",1500,"URXMAD",NA,"Negative",0.00386463626750131
"gWQS",1500,"URXPMM",NA,"Negative",0.00362620179361432
"gWQS",1500,"URXCEM",NA,"Negative",0.00379798686960062
"gWQS",1500,"URXDHB",NA,"Negative",0.00667072948476873
"gWQS",1500,"URXBMA",NA,"Negative",0.00567280898661588
"gWQS",1500,"URXATC",NA,"Negative",0.00530299485993121
"gWQS",1500,"URXAMC",NA,"Negative",0.0090418249124141
"gWQS",1500,"URXCYM",NA,"Negative",0.016437242621501
"gWQS",1500,"URX34M",NA,"Negative",0.0387324101414846
"gWQS",1500,"URX2MH",NA,"Negative",0.0329459138444056
"gWQS",1500,"URXHPM",NA,"Negative",0.0616699465348144
"gWQS",1500,"URXIPM3",NA,"Negative",0.074513014468578
"gWQS",1500,"URXPHG",NA,"Negative",0.333907862916032
"gWQS",1500,"URXHP2",NA,"Negative",0.100727986732305
"gWQS",1500,"URXAAM",NA,"Negative",0.126638281448104
"gWQS",1500,"URXMB3",NA,"Negative",0.176450158118328
"groupWQS",1500,"URX2MH","Aromatic hydrocarbons","Combined",0.0723314425771681
"groupWQS",1500,"URX34M","Aromatic hydrocarbons","Combined",0.0748835917762117
"groupWQS",1500,"URXBMA","Aromatic hydrocarbons","Combined",0.24744552962911
"groupWQS",1500,"URXMAD","Aromatic hydrocarbons","Combined",0.322147715214175
"groupWQS",1500,"URXPHG","Aromatic hydrocarbons","Combined",0.283191720803047
"groupWQS",1500,"URXDHB","Dienes/alkenes/epoxides","Combined",0.0475688372704999
"groupWQS",1500,"URXMB3","Dienes/alkenes/epoxides","Combined",0.321103586825496
"groupWQS",1500,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.145359095549701
"groupWQS",1500,"URXHP2","Dienes/alkenes/epoxides","Combined",0.485968480354305
"groupWQS",1500,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.00980133502838112
"groupWQS",1500,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.184005473787647
"groupWQS",1500,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.564429897407807
"groupWQS",1500,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.10663700956007
"groupWQS",1500,"URXATC","Nitrile/amide/cyanide-related","Combined",0.135126284216106
"groupWQS",1500,"URXHPM","Reactive aldehydes","Combined",0.824503734052908
"groupWQS",1500,"URXPMM","Reactive aldehydes","Combined",0.17549626594708
"SGL-WQS (unweighted, lambda=0)",1500,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1500,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",1500,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",1500,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",1500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",1500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.223037130516231
"SGL-WQS (unweighted, lambda=0)",1500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.414578524444486
"SGL-WQS (unweighted, lambda=0)",1500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.184841079380263
"SGL-WQS (unweighted, lambda=0)",1500,"URXATC","Nitrile/amide/cyanide-related","Positive",0.17754326565902
"SGL-WQS (unweighted, lambda=0)",1500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda=0)",1500,"URX2MH","Aromatic hydrocarbons","Negative",0.0361821135555519
"SGL-WQS (unweighted, lambda=0)",1500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXPHG","Aromatic hydrocarbons","Negative",0.963817886444448
"SGL-WQS (unweighted, lambda=0)",1500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXMB3","Dienes/alkenes/epoxides","Negative",0.408805544906797
"SGL-WQS (unweighted, lambda=0)",1500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.150656460415138
"SGL-WQS (unweighted, lambda=0)",1500,"URXHP2","Dienes/alkenes/epoxides","Negative",0.440537994678065
"SGL-WQS (unweighted, lambda=0)",1500,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda=0)",1500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",1500,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda=0)",1500,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URX34M","Aromatic hydrocarbons","Positive",0.0249678239221952
"SGL-WQS (unweighted, lambda.min path)",1500,"URXBMA","Aromatic hydrocarbons","Positive",0.459592227341485
"SGL-WQS (unweighted, lambda.min path)",1500,"URXMAD","Aromatic hydrocarbons","Positive",0.51543994873632
"SGL-WQS (unweighted, lambda.min path)",1500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda.min path)",1500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.232142244601784
"SGL-WQS (unweighted, lambda.min path)",1500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.420470476868589
"SGL-WQS (unweighted, lambda.min path)",1500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.160049367674283
"SGL-WQS (unweighted, lambda.min path)",1500,"URXATC","Nitrile/amide/cyanide-related","Positive",0.187337910855344
"SGL-WQS (unweighted, lambda.min path)",1500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda.min path)",1500,"URX2MH","Aromatic hydrocarbons","Negative",0.0365157028887427
"SGL-WQS (unweighted, lambda.min path)",1500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXPHG","Aromatic hydrocarbons","Negative",0.963484297111257
"SGL-WQS (unweighted, lambda.min path)",1500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXMB3","Dienes/alkenes/epoxides","Negative",0.382000015927263
"SGL-WQS (unweighted, lambda.min path)",1500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.130726712607003
"SGL-WQS (unweighted, lambda.min path)",1500,"URXHP2","Dienes/alkenes/epoxides","Negative",0.487273271465734
"SGL-WQS (unweighted, lambda.min path)",1500,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda.min path)",1500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",1500,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda.min path)",1500,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URX34M","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXBMA","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXMAD","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXDHB","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXATC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URXPMM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",1500,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXPHG","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXMB3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXHP2","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXAAM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXHPM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",1500,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URX2MH","Aromatic hydrocarbons","Positive",0.0482462287144035
"SGL-WQS (survey, lambda.min path)",1500,"URX34M","Aromatic hydrocarbons","Positive",0.389574047743253
"SGL-WQS (survey, lambda.min path)",1500,"URXBMA","Aromatic hydrocarbons","Positive",0.171086947931367
"SGL-WQS (survey, lambda.min path)",1500,"URXMAD","Aromatic hydrocarbons","Positive",0.391092775610977
"SGL-WQS (survey, lambda.min path)",1500,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda.min path)",1500,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (survey, lambda.min path)",1500,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",1500,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",1500,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",1500,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",1500,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.0238266129603803
"SGL-WQS (survey, lambda.min path)",1500,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.67772948058548
"SGL-WQS (survey, lambda.min path)",1500,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",1500,"URXATC","Nitrile/amide/cyanide-related","Positive",0.298443906454139
"SGL-WQS (survey, lambda.min path)",1500,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",1500,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",1500,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",1500,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URXMB3","Dienes/alkenes/epoxides","Negative",0.469870134586103
"SGL-WQS (survey, lambda.min path)",1500,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.0120122914043443
"SGL-WQS (survey, lambda.min path)",1500,"URXHP2","Dienes/alkenes/epoxides","Negative",0.518117574009552
"SGL-WQS (survey, lambda.min path)",1500,"URXAAM","Nitrile/amide/cyanide-related","Negative",0.988552631278217
"SGL-WQS (survey, lambda.min path)",1500,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URXCYM","Nitrile/amide/cyanide-related","Negative",0.0114473687217833
"SGL-WQS (survey, lambda.min path)",1500,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",1500,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",1500,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",1618,"URXCEM",NA,"Positive",0.25971266340033
"gWQS",1618,"URXCYM",NA,"Positive",0.148901728545892
"gWQS",1618,"URXMAD",NA,"Positive",0.102178611451692
"gWQS",1618,"URXPMM",NA,"Positive",0.095453487632695
"gWQS",1618,"URXBMA",NA,"Positive",0.0698150416533488
"gWQS",1618,"URXAMC",NA,"Positive",0.0691518481970022
"gWQS",1618,"URXATC",NA,"Positive",0.0657033802692629
"gWQS",1618,"URXDHB",NA,"Positive",0.0492094059380837
"gWQS",1618,"URX2MH",NA,"Positive",0.0414917603851909
"gWQS",1618,"URX34M",NA,"Positive",0.0346660185165011
"gWQS",1618,"URXIPM3",NA,"Positive",0.0246478436929382
"gWQS",1618,"URXHPM",NA,"Positive",0.0214302007993365
"gWQS",1618,"URXMB3",NA,"Positive",0.00652657026435874
"gWQS",1618,"URXHP2",NA,"Positive",0.00428983143149766
"gWQS",1618,"URXAAM",NA,"Positive",0.00343641979426288
"gWQS",1618,"URXPHG",NA,"Positive",0.00338518802760696
"gWQS",1618,"URXCEM",NA,"Negative",0.00365102190722477
"gWQS",1618,"URXCYM",NA,"Negative",0.00354961879167183
"gWQS",1618,"URXMAD",NA,"Negative",0.00660167657110308
"gWQS",1618,"URXPMM",NA,"Negative",0.0153510654872928
"gWQS",1618,"URXBMA",NA,"Negative",0.00831967262836493
"gWQS",1618,"URXAMC",NA,"Negative",0.0135727126732212
"gWQS",1618,"URXATC",NA,"Negative",0.00802927632331946
"gWQS",1618,"URXDHB",NA,"Negative",0.0303550294113032
"gWQS",1618,"URX2MH",NA,"Negative",0.025159852831301
"gWQS",1618,"URX34M",NA,"Negative",0.0369793024898635
"gWQS",1618,"URXIPM3",NA,"Negative",0.0498302261353446
"gWQS",1618,"URXHPM",NA,"Negative",0.0718494194661681
"gWQS",1618,"URXMB3",NA,"Negative",0.130029108480818
"gWQS",1618,"URXHP2",NA,"Negative",0.19189779686091
"gWQS",1618,"URXAAM",NA,"Negative",0.171191685766611
"gWQS",1618,"URXPHG",NA,"Negative",0.233632534175483
"groupWQS",1618,"URX2MH","Aromatic hydrocarbons","Combined",0.0812035325155766
"groupWQS",1618,"URX34M","Aromatic hydrocarbons","Combined",0.0986103935418512
"groupWQS",1618,"URXBMA","Aromatic hydrocarbons","Combined",0.180897906116294
"groupWQS",1618,"URXMAD","Aromatic hydrocarbons","Combined",0.0408921886706519
"groupWQS",1618,"URXPHG","Aromatic hydrocarbons","Combined",0.598395979155595
"groupWQS",1618,"URXDHB","Dienes/alkenes/epoxides","Combined",0.00453310518576993
"groupWQS",1618,"URXMB3","Dienes/alkenes/epoxides","Combined",0.234401593009178
"groupWQS",1618,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.295978372487425
"groupWQS",1618,"URXHP2","Dienes/alkenes/epoxides","Combined",0.465086929317632
"groupWQS",1618,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.0127555831710778
"groupWQS",1618,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.419026381574301
"groupWQS",1618,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.315490542478281
"groupWQS",1618,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.0694589906554469
"groupWQS",1618,"URXATC","Nitrile/amide/cyanide-related","Combined",0.183268502120931
"groupWQS",1618,"URXHPM","Reactive aldehydes","Combined",0.353551888258608
"groupWQS",1618,"URXPMM","Reactive aldehydes","Combined",0.64644811174137
"SGL-WQS (unweighted, lambda=0)",1618,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1618,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",1618,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",1618,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",1618,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",1618,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",1618,"URXMB3","Dienes/alkenes/epoxides","Positive",0
